num_shots,launch_velo_mean,launch_velo_std,launch_velo_inconsistency_zscore,launch_velo_inconsistency_percentile,launch_velo_consistency_percentile,launch_angle_mean,launch_angle_std,launch_angle_inconsistency_zscore,launch_angle_inconsistency_percentile,launch_angle_consistency_percentile,launch_distance_inconsistency_zscore,launch_distance_inconsistency_percentile,launch_distance_consistency_percentile,dist_from_sweet_mean,dist_from_sweet_std,shooting_percentage,shooting_percentage_zscore,shooting_percentage_percentile,command,command_zscore,command_percentile,inconsistency_score,inconsistency_score_percentile,consistency_score_percentile
637,14.9371889,0.213720906,-1.560447241,23.53497798,76.46502202,48.64162618,1.244780727,-1.261385091,13.88099622,86.11900378,-0.957846329,25.38163117,74.61836883,0.32652852,0.178714055,0.874411303,1.209885016,88.11762098,0.728737659,1.416287445,88.21193028,-2.821832332,18.47182141,81.52817859
199,14.36048847,0.289437124,0.732538088,58.90262586,41.09737414,44.69041567,1.545870627,-0.174909069,31.59359563,68.40640437,1.670508879,65.71437485,34.28562515,0.332128044,0.169252431,0.83919598,0.767608579,80.49559695,0.728455606,1.404907027,88.02482616,0.557629018,53.45371109,46.54628891
115,15.02866086,0.237799433,-0.831254578,34.78224983,65.21775017,46.11844204,1.567733158,-0.096018627,32.87973059,67.12026941,-0.090998963,38.68361276,61.31638724,0.388861404,0.208163979,0.686956522,-1.14439788,47.54480431,0.693927349,0.01174336,65.11998407,-0.927273205,38.08301133,61.91698867
202,14.78860731,0.261098922,-0.12565429,45.66562629,54.33437371,46.26956596,1.495629734,-0.356202185,28.63801054,71.36198946,1.802450422,67.7390496,32.2609504,0.363408489,0.198505012,0.777227723,-0.010663423,67.08315305,0.707168905,0.546020383,73.90397056,-0.481856474,42.69366295,57.30633705
185,14.65439725,0.286269923,0.636622763,57.42320102,42.57679898,49.96189888,1.569962717,-0.087973315,33.0108917,66.9891083,-0.553314603,31.58926793,68.41073207,0.43960125,0.273781423,0.751351351,-0.335650058,61.48245689,0.658811164,-1.405142294,41.82513154,0.548649448,53.36076068,46.63923932
160,14.51838339,0.316858837,1.562975553,71.71152591,28.28847409,49.57163537,1.841893005,0.893280914,49.00808143,50.99191857,1.068788217,56.48082638,43.51917362,0.386709633,0.246566887,0.75625,-0.274126929,62.54272312,0.685575797,-0.3252293,59.57985569,2.456256467,73.10701352,26.89298648
100,14.65071007,0.290743201,0.772091236,59.5127047,40.4872953,50.67823802,1.540979767,-0.192557627,31.30587474,68.69412526,-0.585781153,31.0910609,68.9089391,0.442452955,0.248703018,0.66,-1.482950344,41.71031981,0.663323232,-1.223087092,44.81827998,0.579533609,53.68045254,46.31954746
364,14.95321563,0.304322247,1.183318211,65.85558472,34.14441528,52.2146391,1.405571939,-0.681173679,23.34006582,76.65993418,0.602305852,49.32254214,50.67745786,0.36911248,0.212782895,0.854395604,0.958503768,83.78541209,0.701236541,0.306658369,69.96864749,0.502144531,52.87937335,47.12062665
121,14.9021945,0.324926432,1.807294093,75.47996348,24.52003652,49.97820959,1.979794156,1.390894065,57.12056824,42.87943176,1.524609158,63.4755085,36.5244915,0.416513979,0.234381881,0.719008264,-0.741853494,54.48210125,0.676621229,-0.686532751,53.6397076,3.198188157,80.78698671,19.21301329
103,14.92865699,0.206820892,-1.769406819,20.31192692,79.68807308,52.04553732,1.576556067,-0.064181361,33.39876712,66.60123288,-1.399179925,18.60926085,81.39073915,0.354477933,0.209922876,0.834951456,0.71430074,79.57690991,0.708228556,0.588775732,74.6069063,-1.83358818,28.70145397,71.29854603
184,14.8463534,0.197890465,-2.039855333,16.1404533,83.8595467,49.69807024,1.413345958,-0.653121309,23.79739795,76.20260205,-1.651255524,14.74110006,85.25889994,0.339592664,0.184853417,0.847826087,0.875995856,82.3635021,0.721165378,1.11075721,83.18874316,-2.692976642,19.80564803,80.19435197
131,14.9549486,0.267604956,0.071374046,48.70464652,51.29535348,53.59772598,1.279314793,-1.136769703,15.91257576,84.08742424,0.023950933,40.4475466,59.5524534,0.380640589,0.190638111,0.839694656,0.77387156,80.60353078,0.701404253,0.313425293,70.0799017,-1.065395656,36.65326148,63.34673852
328,14.4566781,0.283047025,0.539020699,55.91775946,44.08224054,46.37510689,2.335071015,2.67290249,78.02089298,21.97910702,0.347927657,45.41904747,54.58095253,0.418844373,0.23003769,0.737804878,-0.505782984,58.55045071,0.67665515,-0.685164093,53.66220956,3.211923189,80.92916243,19.07083757
120,14.9759541,0.221280797,-1.331503956,27.06626332,72.93373668,52.13134369,1.008822827,-2.112833781,0,100,-1.777091083,12.81012311,87.18987689,0.380044944,0.215903342,0.85,0.903298474,82.83402504,0.69585023,0.089328747,66.39555641,-3.444337737,12.02806806,87.97193194
337,15.13726611,0.249881503,-0.465361917,40.4258807,59.5741193,50.61459054,1.346297074,-0.895065673,19.8530278,80.1469722,0.202348054,43.1850934,56.8149066,0.339575649,0.192853984,0.893175074,1.445543052,92.17886201,0.719156477,1.029701014,81.85610766,-1.36042759,33.59929119,66.40070881
658,14.98013559,0.26092691,-0.13086349,45.58527812,54.41472188,49.44349441,2.007724921,1.491681591,58.76368695,41.23631305,-0.150445478,37.77139168,62.22860832,0.363857075,0.201948559,0.808510638,0.382225104,73.85404462,0.70614326,0.504637138,73.22359345,1.3608181,61.76777921,38.23222079
494,14.65958564,0.282349291,0.517890565,55.59184235,44.40815765,47.55879681,1.749799282,0.56096282,43.59036659,56.40963341,0.466863878,47.24415242,52.75584758,0.439473678,0.262187735,0.708502024,-0.873803511,52.20812481,0.661488685,-1.297108324,43.60130551,1.078853385,58.84907189,41.15092811
238,14.59050407,0.266707766,0.044203599,48.28556193,51.71443807,49.67371198,1.552671757,-0.150367347,31.99369437,68.00630563,-0.457751752,33.05570289,66.94429711,0.3913266,0.211157925,0.81092437,0.412539651,74.37647399,0.692203499,-0.057811426,63.9764419,-0.106163748,46.582579,53.417421
167,14.85633919,0.296563043,0.948338961,62.23119897,37.76880103,53.63745502,1.496462307,-0.353197863,28.68698939,71.31301061,-0.25243507,36.20633682,63.79366318,0.438283219,0.246829914,0.80239521,0.305420186,72.53041784,0.665332393,-1.142020466,46.15108696,0.595141099,53.84201068,46.15798932
112,14.86005738,0.197369205,-2.055641141,15.89696857,84.10303143,46.95347152,1.406887339,-0.676427088,23.41744854,76.58255146,-0.841133606,27.17261601,72.82738399,0.315083257,0.161597975,0.767857143,-0.128350451,65.05497955,0.738494388,1.809956898,94.68420405,-2.732068229,19.40099846,80.59900154
191,14.43335859,0.302887207,1.139859562,65.18526636,34.81473364,48.16492019,1.687981833,0.33789597,39.95375273,60.04624727,1.633312011,65.14357995,34.85642005,0.361290717,0.192894186,0.858638743,1.011794218,84.70379946,0.709441394,0.637711937,75.41146077,1.477755532,62.97823612,37.02176388
357,14.73588938,0.250487336,-0.447014909,40.7088701,59.2911299,51.85403874,1.421108283,-0.625111136,24.25404215,75.74595785,-0.42555811,33.54972209,66.45027791,0.351140271,0.19990542,0.851540616,0.922647388,83.16747687,0.712222044,0.749906991,77.25604662,-1.072126045,36.58359307,63.41640693
592,14.39742003,0.213712345,-1.560706502,23.53097906,76.46902094,45.61509123,1.842835591,0.896682216,49.06353217,50.93646783,-1.407104896,18.48765025,81.51234975,0.326829546,0.180784506,0.856418919,0.983914988,84.22333941,0.72806816,1.38927416,87.76780801,-0.664024286,40.80798543,59.19201457
188,14.55496711,0.222678066,-1.289189156,27.71893865,72.28106135,49.06175381,1.405081437,-0.682943645,23.31121042,76.68878958,-1.347549745,19.40153839,80.59846161,0.408107638,0.226056089,0.819148936,0.515833661,76.1566037,0.681880247,-0.47433925,57.12835632,-1.972132801,27.26733411,72.73266589
110,15.4465777,0.283902894,0.564939784,56.31754269,43.68245731,54.28764074,1.722691579,0.463145294,41.99566719,58.00433281,0.308598243,44.81552814,55.18447186,0.350047105,0.210562855,0.854545455,0.960385767,83.81784574,0.709976729,0.659311913,75.76658345,1.028085078,58.32355284,41.67644716
210,14.75689898,0.238767531,-0.801936784,35.2344557,64.7655443,49.3476581,1.222312467,-1.342461295,12.55922722,87.44077278,-1.80878493,12.32377338,87.67622662,0.360177131,0.215523965,0.79047619,0.15572679,69.95065874,0.7043564,0.432540007,72.03825288,-2.144398079,25.48416091,74.51583909
106,14.83569428,0.374865088,3.319633304,98.80670702,1.193292979,43.38256802,1.939286903,1.24472457,54.73759646,45.26240354,3.904792817,100,0,0.395385468,0.230044708,0.679245283,-1.241244902,45.87577953,0.686135167,-0.302659543,59.95092244,4.564357874,94.92864816,5.071351836
181,14.69034061,0.256000488,-0.280054958,43.28410714,56.71589286,50.07791496,2.161189638,2.045455516,67.79175153,32.20824847,0.252562595,43.95564762,56.04435238,0.413998883,0.241397832,0.685082873,-1.167929418,47.13927072,0.676024248,-0.710620066,53.24369085,1.765400558,65.95574216,34.04425784
262,14.50675946,0.289459279,0.733209012,58.91297438,41.08702562,46.87533541,1.954715135,1.30039699,55.6452127,44.3547873,-0.247787602,36.27765335,63.72234665,0.35098226,0.215554525,0.740458015,-0.472461692,59.1246972,0.708271127,0.590493409,74.63514642,2.033606002,68.73202283,31.26797717
144,14.8421079,0.191312552,-2.239060439,13.06785795,86.93214205,46.05052494,1.650022634,0.200921065,37.72067849,62.27932151,-1.735247346,13.45222533,86.54777467,0.371616149,0.206892264,0.784722222,0.083461527,68.70526667,0.701593438,0.321058632,70.20540055,-2.038139374,26.58407888,73.41592112
235,14.62856628,0.252667487,-0.380991368,41.72723568,58.27276432,45.2623854,1.33646747,-0.930535574,19.27476915,80.72523085,0.736149891,51.37641116,48.62358884,0.379502556,0.238844901,0.774468085,-0.045322276,66.48585555,0.690413548,-0.130033257,62.78905117,-1.311526942,34.1054775,65.8945225
121,15.4764726,0.223824014,-1.254485339,28.25422004,71.74577996,55.65483433,1.244173245,-1.263577175,13.84525912,86.15474088,-2.249640907,5.558732247,94.44126775,0.445767525,0.237482216,0.702479339,-0.949443648,50.90457144,0.664416211,-1.178987036,45.54332388,-2.518062514,21.61624034,78.38375966
605,14.78871624,0.257321199,-0.24005863,43.9010217,56.0989783,50.78139014,1.480622912,-0.410353959,27.75518509,72.24481491,-0.339731225,34.86675631,65.13324369,0.34860045,0.193526047,0.867768595,1.12645789,86.67986959,0.714941318,0.859625639,79.05991817,-0.650412589,40.94888448,59.05111552
465,15.0100285,0.2756885,0.316175579,52.48053393,47.51946607,53.02958537,1.45568823,-0.500330188,26.28832078,73.71167922,-0.120113877,38.2368374,61.7631626,0.36721348,0.207038637,0.858064516,1.00458238,84.57951338,0.703453775,0.39612045,71.43948317,-0.184154608,45.77527056,54.22472944
533,14.72383831,0.274859086,0.29105766,52.0931081,47.9068919,47.66834143,1.975260229,1.374533494,56.85384516,43.14615484,0.565730033,48.76127739,51.23872261,0.396694784,0.215429809,0.765478424,-0.158225267,64.54012832,0.688982162,-0.187787561,61.83951936,1.665591154,64.92258296,35.07741704
216,14.71859899,0.222305435,-1.300473863,27.54488016,72.45511984,46.54567881,1.556285103,-0.137328673,32.20626124,67.79373876,-0.32599505,35.07754122,64.92245878,0.371257744,0.218307898,0.777777778,-0.00375517,67.20220726,0.698965267,0.215015816,68.46196291,-1.437802537,32.79835827,67.20164173
167,14.69875232,0.234366993,-0.935202395,33.17892959,66.82107041,46.28568936,1.759654128,0.596523806,44.17011017,55.82988983,-0.125168109,38.15927899,61.84072101,0.336228873,0.190216136,0.868263473,1.132673164,86.78698126,0.721341661,1.117869945,83.30568283,-0.338678589,44.17574322,55.82425678
742,14.72053259,0.306257224,1.241916945,66.75942802,33.24057198,48.81243111,1.742339909,0.534045843,43.15154455,56.84845545,1.424414994,61.93800492,38.06199508,0.447995334,0.2614258,0.692722372,-1.071983389,48.79276812,0.658460576,-1.419288024,41.59256323,1.775962789,66.0650752,33.9349248
332,14.69825682,0.271688151,0.195029264,50.61193923,49.38806077,48.32342939,1.351885713,-0.874899199,20.18179775,79.81820225,-0.084096744,38.78952898,61.21047102,0.3957657,0.230211226,0.789156627,0.139154116,69.66505158,0.685941074,-0.310490939,59.82216737,-0.679869935,40.64396203,59.35603797
175,14.58553421,0.347589132,2.493609922,86.06589104,13.93410896,50.01956434,1.743891913,0.539646213,43.24284624,56.75715376,1.601841712,64.66066065,35.33933935,0.431240437,0.254379516,0.657142857,-1.518833784,41.09191823,0.666366005,-1.100315764,46.83674913,3.033256135,79.07972238,20.92027762
213,15.20461646,0.275612917,0.313886633,52.44522858,47.55477142,54.09889918,1.395013544,-0.719273407,22.71893365,77.28106635,-0.473843808,32.80876641,67.19123359,0.382371427,0.210273696,0.727699531,-0.632698108,56.36324369,0.696197138,0.103325945,66.62568272,-0.405386774,43.48522538,56.51477462
260,14.93845309,0.265579205,0.010026325,47.75840209,52.24159791,51.58113267,1.689965876,0.345055343,40.07047055,59.92952945,-0.318020305,35.19991561,64.80008439,0.379174682,0.216151971,0.815384615,0.468556787,75.34185202,0.696157058,0.101708809,66.59909558,0.355081668,51.35707843,48.64292157
197,14.83241396,0.223579985,-1.261875489,28.1402323,71.8597677,49.81553264,1.560295868,-0.122855919,32.44220764,67.55779236,-1.397913461,18.62869503,81.37130497,0.38259171,0.213843836,0.812182741,0.428343794,74.64883658,0.695265954,0.065754057,66.00796767,-1.384731408,33.34771457,66.65228543
610,14.65546734,0.279649017,0.436115633,54.33052291,45.66947709,47.0132093,1.520657639,-0.265889562,30.110359,69.889641,0.635865427,49.83752189,50.16247811,0.313412071,0.180615651,0.855737705,0.975359483,84.07589707,0.734359561,1.643122788,91.94130383,0.170226071,49.44357878,50.55642122
440,14.38480601,0.277351126,0.366526451,53.25715988,46.74284012,43.73051548,1.891974995,1.07400063,51.9543185,48.0456815,0.144904121,42.30360241,57.69639759,0.423532489,0.246214252,0.713636364,-0.809320294,53.31940406,0.671186345,-0.905822207,50.03439511,1.440527081,62.59287247,37.40712753
149,14.88660577,0.252916554,-0.373448619,41.84357715,58.15642285,48.84186935,1.387097083,-0.747839773,22.25322194,77.74677806,0.003347933,40.13138861,59.86861139,0.336759679,0.182237761,0.798657718,0.258480267,71.72147312,0.723114485,1.189400739,84.48171229,-1.121288392,36.07469782,63.92530218
231,14.55315328,0.275622612,0.314180228,52.44975706,47.55024294,48.32355443,1.644293861,0.18024892,37.38366468,62.61633532,-0.182908567,37.27323776,62.72676224,0.393753907,0.23724472,0.744588745,-0.420583018,60.01875454,0.685070689,-0.345609642,59.24478486,0.494429148,52.79950894,47.20049106
116,15.47439489,0.23862665,-0.806203201,35.16864928,64.83135072,49.32604828,1.376367802,-0.786556141,21.6220368,78.3779632,-0.621706745,30.53977404,69.46022596,0.397445403,0.205727767,0.74137931,-0.460890959,59.32410281,0.690830016,-0.113229388,63.06532162,-1.592759342,31.19435061,68.80564939
176,14.87806635,0.279005438,0.416625535,54.02990218,45.97009782,44.55452557,2.074876972,1.733998234,62.71412629,37.28587371,-1.43068701,18.12577703,81.87422297,0.426892906,0.231051054,0.596590909,-2.279318071,27.98602106,0.673215141,-0.823963313,51.38022769,2.150623769,69.94331132,30.05668868
154,14.76436179,0.288992672,0.719078312,58.69501851,41.30498149,48.33713748,1.453426579,-0.508491306,26.15527172,73.84472828,0.767713367,51.86076029,48.13923971,0.4062427,0.277628546,0.727272727,-0.638058418,56.27086616,0.67021995,-0.944814814,49.3933222,0.210587007,49.86136778,50.13863222
379,14.86916981,0.230477247,-1.052999231,31.36199819,68.63800181,47.94410622,1.476829235,-0.424043354,27.53200964,72.46799036,-1.078730308,23.5266374,76.4733626,0.401644527,0.214243727,0.791556728,0.169297484,70.18453093,0.687184716,-0.260311834,60.64715621,-1.477042586,32.39217192,67.60782808
405,14.79356327,0.342319994,2.334039677,83.60463488,16.39536512,50.2531841,2.013328405,1.511901637,59.09333028,40.90666972,1.188196016,58.31316781,41.68683219,0.378805302,0.225136658,0.750617284,-0.344869361,61.32357494,0.694126994,0.01979874,65.25242163,3.845941313,87.49208764,12.50791236
910,14.38923633,0.267517515,0.068725988,48.66380213,51.33619787,49.11984565,1.736287523,0.512205946,42.79549311,57.20450689,-0.113736572,38.33469869,61.66530131,0.414464674,0.232154682,0.72967033,-0.607946439,56.78980455,0.67794106,-0.633279549,54.51523731,0.580931935,53.69492706,46.30507294
304,14.18425156,0.278365369,0.39724172,53.73092078,46.26907922,46.16664702,1.871220011,0.999106744,50.73333859,49.26666141,0.788246357,52.17584397,47.82415603,0.346143521,0.185437701,0.819078947,0.514954657,76.14145528,0.718036824,0.984524697,81.11336908,1.396348464,62.13556541,37.86443459
380,14.22131035,0.275314529,0.304850281,52.30584934,47.69415066,45.44165773,1.690383033,0.346560643,40.09501114,59.90498886,1.345984537,60.73447067,39.26552933,0.34969733,0.214616261,0.784210526,0.077035033,68.59451492,0.7090676,0.622629915,75.16349899,0.651410923,54.42447771,45.57552229
498,14.72383086,0.245456562,-0.599366561,38.35895555,61.64104445,47.05384856,1.510098629,-0.303991508,29.48919066,70.51080934,-0.054004607,39.25130008,60.74869992,0.350662133,0.199058136,0.821285141,0.542662688,76.61896496,0.712645554,0.766994988,77.53698838,-0.903358069,38.33056459,61.66943541
192,14.65766494,0.229067908,-1.095679566,30.70368476,69.29631524,50.1449199,1.410490721,-0.663424366,23.62942929,76.37057071,-0.830744637,27.33203724,72.66796276,0.39699091,0.205776196,0.833333333,0.693978403,79.22668248,0.691012035,-0.105885219,63.18606626,-1.759103932,29.47246435,70.52753565
333,14.94621213,0.255303243,-0.301170298,42.95841823,57.04158177,48.31286906,1.348482475,-0.887179705,19.98159113,80.01840887,-0.724995061,28.95478995,71.04521005,0.359276118,0.211530522,0.807807808,0.373398113,73.7019236,0.705754831,0.488964597,72.96592301,-1.188350003,35.38052156,64.61947844
133,15.06908162,0.279888039,0.443354184,54.44217235,45.55782765,49.73017649,1.718719779,0.448813144,41.76201304,58.23798696,0.772386491,51.9324705,48.0675295,0.459454827,0.249200444,0.654135338,-1.556605827,40.4409692,0.656734654,-1.488926404,40.44764672,0.892167328,56.91662457,43.08337543
408,14.46462913,0.242028317,-0.703187325,36.757595,63.242405,44.71094393,1.796068737,0.72792509,46.31231879,53.68768121,0.158744628,42.51598832,57.48401168,0.396011126,0.212513111,0.718137255,-0.752792681,54.29357946,0.68992675,-0.149674826,62.46612641,0.024737765,47.9375826,52.0624174
125,14.66582797,0.251252975,-0.423828365,41.06650584,58.93349416,47.85289397,1.653679979,0.214118511,37.93583379,62.06416621,-0.382476501,34.21081975,65.78918025,0.401191249,0.245326191,0.736,-0.528450816,58.1598019,0.680154323,-0.543977687,55.98343887,-0.209709854,45.51074001,54.48925999
122,14.82982101,0.285760838,0.621205651,57.18540317,42.81459683,49.17748987,1.743432446,0.537988237,43.2158166,56.7841834,1.214874018,58.72254817,41.27745183,0.379523768,0.204687862,0.762295082,-0.19820551,63.85112401,0.698713249,0.204847298,68.29478348,1.159193888,59.68070224,40.31929776
185,14.74418143,0.232141713,-1.002592649,32.13948344,67.86051656,50.73802351,1.682813734,0.319247002,39.64972237,60.35027763,-0.945098064,25.57725636,74.42274364,0.353264838,0.191181096,0.837837838,0.750551395,80.20163993,0.713429957,0.798644482,78.05733405,-0.683345647,40.60798382,59.39201618
214,14.02179284,0.257674385,-0.229362779,44.0659975,55.9340025,46.68693487,2.165306457,2.060310963,68.0339369,31.9660631,-0.38358011,34.1938846,65.8061154,0.398092533,0.22337177,0.780373832,0.028849203,67.76409863,0.686587551,-0.284406547,60.25101782,1.830948184,66.63424668,33.36575332
256,14.31268262,0.28342436,0.550447897,56.09401577,43.90598423,46.08794182,2.034064773,1.586728345,60.31321502,39.68678498,0.709862637,50.9730269,49.0269731,0.405798968,0.217806466,0.73828125,-0.499800132,58.65355692,0.684670449,-0.361758756,58.97927914,2.137176243,69.80411166,30.19588834
487,14.78284544,0.225723606,-1.196958211,29.14153458,70.85846542,49.60442746,1.188175751,-1.465642853,10.55102313,89.44897687,-1.278193537,20.4658261,79.5341739,0.386578537,0.22267718,0.802874743,0.311442748,72.63420839,0.691502846,-0.086081706,63.51165352,-2.662601064,20.1200754,79.8799246
228,14.1777942,0.293842702,0.865956326,60.96050614,39.03949386,48.67265421,1.824274928,0.829706484,47.97164033,52.02835967,-1.293257413,20.23466731,79.76533269,0.578402428,0.354748581,0.565789474,-2.666159591,21.31934132,0.595761225,-3.949113277,0,1.695662811,65.23386434,34.76613566
111,14.94465829,0.250820357,-0.436929732,40.86442669,59.13557331,51.54485831,1.057409338,-1.937510466,2.858260637,97.14173936,0.014500038,40.30252035,59.69747965,0.394800317,0.240981599,0.801801802,0.297967456,72.40198033,0.683743919,-0.39914285,58.36465159,-2.374440198,23.10292106,76.89707894
320,14.804361,0.254720105,-0.318829995,42.6860301,57.3139699,50.5868857,1.473191315,-0.437170706,27.31799707,72.68200293,-0.411703061,33.76233114,66.23766886,0.368124559,0.197962456,0.775,-0.038641849,66.6009835,0.705230026,0.467789498,72.61778567,-0.756000701,39.85590802,60.14409198
228,14.90199821,0.329621949,1.949492858,77.67327707,22.32672293,52.18350134,1.75645279,0.584971851,43.98178097,56.01821903,1.324842632,60.41004304,39.58995696,0.448995693,0.212893837,0.73245614,-0.572958874,57.39276696,0.66804222,-1.032682994,47.94869165,2.534464709,73.91657215,26.08342785
112,14.85177586,0.260844572,-0.133357008,45.5468174,54.4531826,49.02873115,1.287375526,-1.107682731,16.38677479,83.61322521,-1.065047285,23.73660668,76.26339332,0.350043699,0.170260797,0.821428571,0.544464066,76.65000922,0.719810341,1.056083473,82.28985861,-1.24103974,34.83511317,65.16488683
308,14.57573997,0.236620085,-0.866969884,34.23136695,65.76863305,45.98369161,1.811342497,0.783040105,47.21084776,52.78915224,-1.080413211,23.50081285,76.49918715,0.372054547,0.20157412,0.779220779,0.01436778,67.5145313,0.702666159,0.364341317,70.91700614,-0.083929779,46.81272996,53.18727004
108,14.72179197,0.292749285,0.832843364,60.44976254,39.55023746,49.63250971,1.694603278,0.3617893,40.34328088,59.65671912,-1.069780837,23.66396918,76.33603082,0.468488161,0.290689524,0.564814815,-2.678400531,21.10838562,0.644601849,-1.978466971,32.3991671,1.194632665,60.0475404,39.9524596
110,14.7422262,0.283832559,0.562809778,56.28468888,43.71531112,49.77116128,1.513805447,-0.29061554,29.70725638,70.29274362,0.365995222,45.6962986,54.3037014,0.337703211,0.202084004,0.872727273,1.188734936,87.75312854,0.717591892,0.96657238,80.81821711,0.272194239,50.49908403,49.50091597
106,14.66229097,0.251929531,-0.403339561,41.38253089,58.61746911,49.54453851,2.276366482,2.461068523,74.56740655,25.43259345,-0.401222351,33.92316016,66.07683984,0.460680476,0.245341652,0.641509434,-1.71517714,37.70821146,0.657057092,-1.475916498,40.66154107,2.057728962,68.98172734,31.01827266
228,14.54569814,0.248066578,-0.520324996,39.57811479,60.42188521,49.33760718,1.541309906,-0.191366329,31.32529624,68.67470376,-0.787835401,27.9904898,72.0095102,0.422463074,0.218206528,0.692982456,-1.068716938,48.84906089,0.677741728,-0.641322311,54.3830072,-0.711691325,40.31456861,59.68543139
115,14.31540365,0.271796676,0.198315831,50.66263215,49.33736785,42.90923088,1.82717706,0.840178762,48.14236777,51.85763223,-0.84069151,27.17940008,72.82059992,0.492826137,0.311638047,0.617391304,-2.018081657,32.48807013,0.631675367,-2.500031229,23.82418969,1.038494593,58.43130508,41.56869492
225,14.90220078,0.282463269,0.521342291,55.64508274,44.35491726,47.47595924,1.891833977,1.073491771,51.94602269,48.05397731,-0.613414238,30.66702456,69.33297544,0.493715356,0.259944161,0.568888889,-2.627233402,21.99018046,0.641862619,-2.088990821,30.58205731,1.594834062,64.19015358,35.80984642
219,14.9631094,0.224157169,-1.244396079,28.40983962,71.59016038,50.68884703,1.635213135,0.147481328,36.84946124,63.15053876,-1.660307351,14.60219761,85.39780239,0.401587904,0.23485869,0.748858447,-0.366958947,60.9428914,0.682490465,-0.449717838,57.53315409,-1.096914751,36.32699722,63.67300278
149,14.91121185,0.293828076,0.8655134,60.95367433,39.04632567,47.23181631,1.544070408,-0.181405119,31.48769184,68.51230816,1.427472826,61.98492808,38.01507192,0.373664026,0.216032611,0.805369128,0.342770229,73.17409428,0.698509907,0.196642753,68.15989352,0.684108281,54.76293856,45.23706144
142,14.72265686,0.277318095,0.365526128,53.24173061,46.75826939,51.41826178,1.480364293,-0.411287178,27.73997101,72.26002899,-0.256882282,36.13809328,63.86190672,0.391723095,0.189598163,0.830985915,0.664496702,78.71860606,0.696769563,0.126422453,67.00540972,-0.045761049,47.20782674,52.79217326
539,14.06861646,0.304597029,1.191639716,65.98393796,34.01606204,46.22416296,1.971423447,1.360688554,56.6281339,43.3718661,1.111846078,57.14155963,42.85844037,0.373336548,0.203877001,0.812615955,0.433784621,74.74260174,0.701568536,0.320053873,70.18888141,2.55232827,74.10148361,25.89851639
241,14.52794623,0.234221487,-0.939608888,33.1109626,66.8890374,48.52455134,1.422938756,-0.618505918,24.36172569,75.63827431,-0.774110415,28.20110302,71.79889698,0.369000436,0.201912149,0.842323651,0.806889645,81.17255191,0.703912911,0.414645881,71.74405763,-1.558114806,31.55296733,68.44703267
381,14.65830284,0.261862712,-0.102523734,46.02239845,53.97760155,45.46280085,1.706010694,0.402952702,41.01435951,58.98564049,0.198346806,43.12369328,56.87630672,0.394377948,0.226163326,0.682414698,-1.20143957,46.5617695,0.687462443,-0.249105944,60.83139095,0.300428968,50.79135078,49.20864922
249,14.462175,0.320300637,1.667206819,73.31921813,26.68078187,46.50489943,1.90343819,1.115365308,52.6286785,47.3713215,0.639327466,49.89064773,50.10935227,0.468674476,0.260033055,0.62248996,-1.954046601,33.59162595,0.651050779,-1.718262267,36.67716243,2.782572126,76.4848117,23.5151883
253,15.08291024,0.259064515,-0.187264158,44.71533842,55.28466158,49.74308309,2.044196242,1.623287519,60.90923184,39.09076816,-0.494827852,32.48676121,67.51323879,0.372079287,0.20785742,0.711462451,-0.836622913,52.84888112,0.701163204,0.303699302,69.91999781,1.436023361,62.54625301,37.45374699
201,14.81403824,0.231027895,-1.036323429,31.61921044,68.38078956,47.9382955,1.434107494,-0.578203781,25.0187633,74.9812367,-1.103762314,23.14251524,76.85748476,0.324157354,0.201880777,0.865671642,1.100121825,86.22600387,0.723650805,1.211040471,84.83748862,-1.61452721,30.96902443,69.03097557
191,14.37032019,0.315032902,1.507679056,70.85861725,29.14138275,46.24783497,1.803460365,0.75459761,46.7471555,53.2528445,1.646239194,65.34195069,34.65804931,0.430336796,0.233902389,0.748691099,-0.369060705,60.9066705,0.671232857,-0.903945553,50.06524897,2.262276666,71.09906631,28.90093369
175,14.84039675,0.261434503,-0.115491582,45.82237874,54.17762126,48.57026415,1.631860971,0.135385121,36.65225921,63.34774079,-0.343658943,34.80648452,65.19351548,0.403078121,0.232802356,0.702857143,-0.94469873,50.98634355,0.682371643,-0.45451214,57.45433153,0.019893539,47.88743846,52.11256154
473,14.92930349,0.245384541,-0.601547656,38.32531373,61.67468627,49.32802391,1.531312857,-0.227440449,30.73718714,69.26281286,-0.070453517,38.99888759,61.00111241,0.35290934,0.198999849,0.824524313,0.583344115,77.32005322,0.711668156,0.727558465,76.8886171,-0.828988105,39.10039196,60.89960804
165,14.72816054,0.280276016,0.45510363,54.62339908,45.37660092,49.09148488,1.581347717,-0.046890803,33.6806516,66.3193484,0.295550289,44.61530414,55.38469586,0.393901377,0.223633305,0.824242424,0.579803818,77.25904108,0.688251558,-0.217266327,61.3548624,0.408212827,51.90705612,48.09294388
148,14.90121648,0.296043596,0.932608075,61.98856137,38.01143863,51.54764535,2.708685694,4.021082518,100,0,-1.503280515,17.01181222,82.98818778,0.490628353,0.276240477,0.567567568,-2.643828147,21.70419295,0.639774916,-2.173226516,29.19714804,4.953690593,98.95875616,1.041243837
